#FamilyID	Likelihood of Family
OG0003856	-6.92056
OG0003857	-5.46284
OG0003858	-6.72774
OG0003859	-6.72774
OG0003860	-12.5017
OG0003861	-6.92056
OG0003862	-15.8357
OG0003863	-6.72774
OG0003864	-6.72774
OG0003865	-5.46284
OG0003866	-6.92056
OG0003867	-5.51744
OG0003868	-6.72774
OG0003869	-5.46284
OG0003870	-5.46284
OG0003871	-6.92056
OG0003872	-6.76243
OG0003873	-8.47674
OG0003874	-5.28111
OG0003875	-5.28111
OG0003876	-6.92056
OG0003877	-6.18541
OG0003878	-5.28111
OG0003879	-8.28775
OG0003880	-8.5623
OG0003881	-10.6009
OG0003882	-6.72774
OG0003883	-5.28111
OG0003884	-5.49126
OG0003885	-8.28775
OG0003886	-5.49126
OG0003887	-5.28111
OG0003888	-6.72774
OG0003889	-7.75725
OG0003890	-5.49126
OG0003891	-6.92056
OG0003892	-6.72774
OG0003893	-5.46284
OG0003894	-5.46284
OG0003895	-12.5017
OG0003896	-5.28111
OG0003897	-6.18541
OG0003898	-10.7648
OG0003899	-6.72774
OG0003900	-8.28775
OG0003901	-10.6009
OG0003902	-5.28111
OG0003903	-5.49126
OG0003904	-5.46284
OG0003905	-9.77302
OG0003906	-6.92056
OG0003907	-12.5017
OG0003908	-8.28775
OG0003909	-5.46284
OG0003910	-5.28111
OG0003911	-11.9029
OG0003912	-5.49126
OG0003913	-5.28111
OG0003914	-5.28111
OG0003915	-8.5623
OG0003916	-5.51744
OG0003917	-6.92056
OG0003918	-5.28111
OG0003919	-5.51744
OG0003920	-5.46284
OG0003921	-6.72774
OG0003922	-10.8855
OG0003923	-6.72774
OG0003924	-11.2061
OG0003925	-6.781
OG0003926	-6.72774
OG0003927	-6.92056
OG0003928	-5.7044
OG0003929	-7.75725
OG0003930	-5.51744
OG0003931	-7.32591
OG0003932	-6.781
OG0003933	-5.49126
OG0003934	-5.49126
OG0003935	-9.20429
OG0003936	-6.18541
OG0003937	-6.76243
OG0003938	-6.781
OG0003939	-5.46284
OG0003940	-6.72774
OG0003941	-12.1001
OG0003942	-10.6135
OG0003943	-5.49126
OG0003944	-8.28775
OG0003945	-5.7044
OG0003946	-7.75725
OG0003947	-5.51744
OG0003948	-5.28111
OG0003949	-5.46284
OG0003950	-6.72774
OG0003951	-5.46284
OG0003952	-16.9825
OG0003953	-5.28111
OG0003954	-7.75725
OG0003955	-7.32591
OG0003956	-6.92056
OG0003957	-7.75725
OG0003958	-5.49126
OG0003959	-6.72774
OG0003960	-6.72774
OG0003961	-6.72774
OG0003962	-11.9029
OG0003963	-6.92056
OG0003964	-8.28775
OG0003965	-5.49126
OG0003966	-11.7658
OG0003967	-5.28111
OG0003968	-6.72774
OG0003969	-12.552
OG0003970	-5.28111
OG0003971	-5.46284
OG0003972	-6.72774
OG0003973	-5.7044
OG0003974	-5.7044
OG0003975	-8.28775
OG0003976	-7.32591
OG0003977	-7.75725
OG0003978	-5.51744
OG0003979	-5.7044
OG0003980	-5.46284
OG0003981	-6.92056
OG0003982	-7.32591
OG0003983	-6.72774
OG0003984	-5.28111
OG0003985	-6.72774
OG0003986	-5.28111
OG0003987	-6.781
OG0003988	-5.7044
OG0003989	-5.7044
OG0003990	-9.20429
OG0003991	-6.72774
OG0003992	-6.781
OG0003993	-6.72774
OG0003994	-5.49126
OG0003995	-6.92056
OG0003996	-12.5017
OG0003997	-5.51744
OG0003998	-7.01427
OG0003999	-12.5017
OG0004000	-13.8809
OG0004001	-6.14434
OG0004002	-8.28775
OG0004003	-12.5017
OG0004004	-7.75725
OG0004005	-6.14434
OG0004006	-5.28111
OG0004007	-5.28111
OG0004008	-6.72774
OG0004009	-12.1948
OG0004010	-10.6009
OG0004011	-6.72774
OG0004012	-7.75725
OG0004013	-8.28775
OG0004014	-5.28111
OG0004015	-5.28111
OG0004016	-5.28111
OG0004017	-5.28111
OG0004018	-7.75725
OG0004019	-6.72774
OG0004020	-5.28111
OG0004021	-6.14434
OG0004022	-6.72774
OG0004023	-9.20429
OG0004024	-5.49126
OG0004025	-5.51744
OG0004026	-6.72774
OG0004027	-5.51744
OG0004028	-5.51744
OG0004029	-10.8855
OG0004030	-7.32591
OG0004031	-6.781
OG0004032	-5.51744
OG0004033	-10.5588
OG0004034	-8.28775
OG0004035	-5.46284
OG0004036	-7.01427
OG0004037	-5.49126
OG0004038	-8.28775
OG0004039	-6.781
OG0004040	-6.18541
OG0004041	-6.72774
OG0004042	-6.92056
OG0004043	-6.92056
OG0004044	-5.46284
OG0004045	-6.92056
OG0004046	-8.28775
OG0004047	-8.28775
OG0004048	-8.5623
OG0004049	-5.7044
OG0004050	-17.1744
OG0004051	-5.28111
OG0004052	-6.781
OG0004053	-5.51744
OG0004054	-5.51744
OG0004055	-5.51744
OG0004056	-6.72774
OG0004057	-6.72774
OG0004058	-6.781
OG0004059	-5.28111
OG0004060	-5.28111
OG0004061	-5.28111
OG0004062	-5.46284
OG0004063	-6.72774
OG0004064	-6.781
OG0004065	-8.28775
OG0004066	-6.781
OG0004067	-5.49126
OG0004068	-6.72774
OG0004069	-5.46284
OG0004070	-6.92056
OG0004071	-6.92056
OG0004072	-8.28775
OG0004073	-6.14434
OG0004074	-8.28775
OG0004075	-5.46284
OG0004076	-6.781
OG0004077	-5.7044
OG0004078	-6.72774
OG0004079	-5.28111
OG0004080	-13.1115
OG0004081	-16.7639
OG0004082	-6.72774
OG0004083	-6.92056
OG0004084	-6.14434
OG0004085	-7.75725
OG0004086	-7.80559
OG0004087	-6.92056
OG0004088	-6.72774
OG0004089	-5.7044
OG0004090	-8.28775
OG0004091	-6.781
OG0004092	-6.92056
OG0004093	-8.28775
OG0004094	-5.7044
OG0004095	-8.28775
OG0004096	-12.1001
OG0004097	-5.28111
OG0004098	-6.14434
OG0004099	-5.28111
OG0004100	-5.7044
OG0004101	-8.5623
OG0004102	-5.49126
OG0004103	-5.51744
OG0004104	-6.92056
OG0004105	-9.20429
OG0004106	-5.46284
OG0004107	-6.72774
OG0004108	-8.28775
OG0004109	-5.28111
OG0004110	-5.28111
OG0004111	-5.49126
OG0004112	-5.28111
OG0004113	-6.72774
OG0004114	-6.781
OG0004115	-6.72774
OG0004116	-5.28111
OG0004117	-5.28111
OG0004118	-6.72774
OG0004119	-5.28111
OG0004120	-5.46284
OG0004121	-6.72774
OG0004122	-7.75725
OG0004123	-5.46284
OG0004124	-8.5623
OG0004125	-9.20429
OG0004126	-8.28775
OG0004127	-6.72774
OG0004128	-7.80559
OG0004129	-6.781
OG0004130	-5.46284
OG0004131	-9.20429
OG0004132	-16.7639
OG0004133	-5.51744
OG0004134	-9.03251
OG0004135	-6.72774
OG0004136	-6.92056
OG0004137	-6.781
OG0004138	-6.18541
OG0004139	-6.72774
OG0004140	-6.781
OG0004141	-8.32757
OG0004142	-5.28111
OG0004143	-5.46284
OG0004144	-6.72774
OG0004145	-5.51744
OG0004146	-6.18541
OG0004147	-13.778
OG0004148	-5.49126
OG0004149	-8.47674
OG0004150	-11.9029
OG0004151	-8.28775
OG0004152	-5.51744
OG0004153	-5.28111
OG0004154	-5.28111
OG0004155	-6.14434
OG0004156	-5.28111
OG0004157	-5.51744
OG0004158	-6.92056
OG0004159	-6.92056
OG0004160	-6.72774
OG0004161	-6.72774
OG0004162	-5.7044
OG0004163	-6.72774
OG0004164	-5.7044
OG0004165	-5.28111
OG0004166	-6.92056
OG0004167	-6.92056
OG0004168	-8.28775
OG0004169	-7.80559
OG0004170	-6.781
OG0004171	-12.5017
OG0004172	-6.72774
OG0004173	-6.72774
OG0004174	-8.5623
OG0004175	-6.781
OG0004176	-9.03251
OG0004177	-5.7044
OG0004178	-6.72774
OG0004179	-5.49126
OG0004180	-6.72774
OG0004181	-8.28775
OG0004182	-18.5509
OG0004183	-6.76243
OG0004184	-8.28775
OG0004185	-6.18541
OG0004186	-8.28775
OG0004187	-8.5623
OG0004188	-6.781
OG0004189	-7.75725
OG0004190	-10.6135
OG0004191	-5.28111
OG0004192	-5.51744
OG0004193	-5.49126
OG0004194	-6.781
OG0004195	-6.72774
OG0004196	-5.46284
OG0004197	-6.781
OG0004198	-5.28111
OG0004199	-7.80559
OG0004200	-9.20429
OG0004201	-6.72774
OG0004202	-5.51744
OG0004203	-6.781
OG0004204	-6.92056
OG0004205	-6.76243
OG0004206	-6.781
OG0004207	-8.28775
OG0004208	-5.49126
OG0004209	-8.5623
OG0004210	-6.72774
OG0004211	-9.20429
OG0004212	-7.75725
OG0004213	-7.66658
OG0004214	-8.28775
OG0004215	-7.75725
OG0004216	-6.92056
OG0004217	-5.49126
OG0004218	-6.14434
OG0004219	-6.72774
OG0004220	-5.49126
OG0004221	-6.72774
OG0004222	-5.51744
OG0004223	-5.28111
OG0004224	-5.51744
OG0004225	-9.03251
OG0004226	-6.18541
OG0004227	-6.72774
OG0004228	-6.72774
OG0004229	-5.28111
OG0004230	-6.781
OG0004231	-6.781
OG0004232	-11.2061
OG0004233	-5.51744
OG0004234	-6.781
OG0004235	-6.92056
OG0004236	-5.51744
OG0004237	-5.28111
OG0004238	-6.781
OG0004239	-8.28775
OG0004240	-5.49126
OG0004241	-6.92056
OG0004242	-8.28775
OG0004243	-5.28111
OG0004244	-5.51744
OG0004245	-6.18541
OG0004246	-5.51744
OG0004247	-6.781
OG0004248	-6.92056
OG0004249	-5.7044
OG0004250	-7.01427
OG0004251	-5.28111
OG0004252	-5.28111
OG0004253	-7.66658
OG0004254	-6.72774
OG0004255	-6.781
OG0004256	-5.28111
OG0004257	-5.28111
OG0004258	-6.781
OG0004259	-6.781
OG0004260	-5.51744
OG0004261	-6.72774
OG0004262	-5.46284
OG0004263	-5.7044
OG0004264	-5.46284
OG0004265	-5.28111
OG0004266	-9.77302
OG0004267	-5.49126
OG0004268	-6.781
OG0004269	-5.51744
OG0004270	-5.28111
OG0004271	-5.51744
OG0004272	-6.92056
OG0004273	-7.75725
OG0004274	-6.72774
OG0004275	-6.92056
OG0004276	-6.72774
OG0004277	-5.28111
OG0004278	-13.1115
OG0004279	-5.46284
OG0004280	-6.72774
OG0004281	-7.32591
OG0004282	-6.92056
OG0004283	-5.46284
OG0004284	-6.18541
OG0004285	-5.28111
OG0004286	-6.72774
OG0004287	-21.4294
OG0004288	-6.72774
OG0004289	-6.18541
OG0004290	-7.32591
OG0004291	-5.46284
OG0004292	-6.781
OG0004293	-6.781
OG0004294	-7.75725
OG0004295	-6.781
OG0004296	-6.72774
OG0004297	-5.51744
OG0004298	-6.72774
OG0004299	-7.80559
OG0004300	-6.92056
OG0004301	-5.28111
OG0004302	-5.51744
OG0004303	-14.8236
OG0004304	-6.92056
OG0004305	-5.51744
OG0004306	-7.75725
OG0004307	-5.7044
OG0004308	-5.49126
OG0004309	-6.781
OG0004310	-5.49126
OG0004311	-5.28111
OG0004312	-6.72774
OG0004313	-5.28111
OG0004314	-5.46284
OG0004315	-6.72774
OG0004316	-7.01427
OG0004317	-8.28775
OG0004318	-5.28111
OG0004319	-9.20429
OG0004320	-5.51744
OG0004321	-6.781
OG0004322	-12.552
OG0004323	-6.72774
OG0004324	-6.92056
OG0004325	-6.18541
OG0004326	-6.72774
OG0004327	-7.75725
OG0004328	-5.28111
OG0004329	-5.46284
OG0004330	-5.7044
OG0004331	-5.46284
OG0004332	-5.28111
OG0004333	-9.20429
OG0004334	-6.72774
OG0004335	-5.28111
OG0004336	-5.46284
OG0004337	-6.72774
OG0004338	-6.92056
OG0004339	-5.28111
OG0004340	-5.28111
OG0004341	-5.51744
OG0004342	-7.75725
OG0004343	-5.46284
OG0004344	-5.46284
OG0004345	-5.28111
OG0004346	-5.28111
OG0004347	-6.72774
OG0004348	-9.20429
OG0004349	-6.72774
OG0004350	-6.72774
OG0004351	-6.72774
OG0004352	-5.46284
OG0004353	-5.7044
OG0004354	-6.72774
OG0004355	-5.51744
OG0004356	-5.28111
OG0004357	-6.781
OG0004358	-8.28775
OG0004359	-6.18541
OG0004360	-7.80559
OG0004361	-5.28111
OG0004362	-5.51744
OG0004363	-13.778
OG0004364	-5.7044
OG0004365	-5.51744
OG0004366	-5.46284
OG0004367	-6.72774
OG0004368	-6.72774
OG0004369	-6.76243
OG0004370	-5.49126
OG0004371	-5.7044
OG0004372	-5.49126
OG0004373	-6.72774
OG0004374	-6.92056
OG0004375	-10.6009
OG0004376	-7.80559
OG0004377	-6.781
OG0004378	-6.781
OG0004379	-5.7044
OG0004380	-6.781
OG0004381	-6.72774
OG0004382	-5.46284
OG0004383	-5.46284
OG0004384	-7.32591
OG0004385	-5.46284
OG0004386	-5.49126
OG0004387	-5.28111
OG0004388	-6.72774
OG0004389	-5.28111
OG0004390	-5.51744
OG0004391	-5.46284
OG0004392	-7.01427
OG0004393	-5.28111
OG0004394	-8.28775
OG0004395	-5.7044
OG0004396	-7.66658
OG0004397	-5.7044
OG0004398	-5.28111
OG0004399	-5.51744
OG0004400	-5.51744
OG0004401	-5.46284
OG0004402	-5.51744
OG0004403	-5.28111
OG0004404	-5.46284
OG0004405	-6.72774
OG0004406	-6.92056
OG0004407	-5.28111
OG0004408	-8.28775
OG0004409	-6.92056
OG0004410	-5.49126
OG0004411	-5.49126
OG0004412	-5.46284
OG0004413	-9.03251
OG0004414	-5.46284
OG0004415	-5.28111
OG0004416	-5.46284
OG0004417	-5.46284
OG0004418	-6.781
OG0004419	-5.46284
OG0004420	-6.72774
OG0004421	-6.92056
OG0004422	-5.28111
OG0004423	-6.781
OG0004424	-5.28111
OG0004425	-8.28775
OG0004426	-5.28111
OG0004427	-6.92056
OG0004428	-9.77302
OG0004429	-6.781
OG0004430	-7.80559
OG0004431	-6.781
OG0004432	-5.46284
OG0004433	-6.72774
OG0004434	-6.14434
OG0004435	-11.2061
OG0004436	-9.20429
OG0004437	-10.8855
OG0004438	-7.32591
OG0004439	-5.28111
OG0004440	-7.32591
OG0004441	-5.7044
OG0004442	-5.51744
OG0004443	-5.28111
OG0004444	-7.32591
OG0004445	-5.49126
OG0004446	-6.72774
OG0004447	-5.51744
OG0004448	-8.28775
OG0004449	-8.28775
OG0004450	-5.46284
OG0004451	-6.72774
OG0004452	-6.72774
OG0004453	-6.18541
OG0004454	-8.28775
OG0004455	-6.72774
OG0004456	-5.28111
OG0004457	-6.72774
OG0004458	-6.72774
OG0004459	-6.72774
OG0004460	-5.49126
OG0004461	-6.781
OG0004462	-11.297
OG0004463	-6.72774
OG0004464	-5.28111
OG0004465	-6.781
OG0004466	-5.28111
OG0004467	-6.72774
OG0004468	-8.28775
OG0004469	-5.51744
OG0004470	-6.72774
OG0004471	-5.28111
OG0004472	-8.28775
OG0004473	-7.75725
OG0004474	-5.28111
OG0004475	-7.80559
OG0004476	-5.49126
OG0004477	-6.72774
OG0004478	-5.46284
OG0004479	-5.51744
OG0004480	-6.781
OG0004481	-6.781
OG0004482	-11.2061
OG0004483	-8.28775
OG0004484	-6.72774
OG0004485	-5.51744
OG0004486	-8.28775
OG0004487	-5.28111
OG0004488	-6.781
OG0004489	-5.49126
OG0004490	-5.46284
OG0004491	-8.5623
OG0004492	-6.72774
OG0004493	-5.7044
OG0004494	-7.01427
OG0004495	-7.75725
OG0004496	-6.781
OG0004497	-6.781
OG0004498	-6.781
OG0004499	-6.72774
OG0004500	-5.51744
OG0004501	-5.28111
OG0004502	-6.92056
OG0004503	-5.51744
OG0004504	-9.20429
OG0004505	-6.72774
OG0004506	-5.46284
OG0004507	-5.28111
OG0004508	-5.46284
OG0004509	-6.781
OG0004510	-6.781
OG0004511	-5.7044
OG0004512	-11.2061
OG0004513	-11.2061
OG0004514	-9.29561
OG0004515	-6.781
OG0004516	-6.72774
OG0004517	-5.28111
OG0004518	-5.46284
OG0004519	-6.72774
OG0004520	-5.28111
OG0004521	-8.5623
OG0004522	-8.5623
OG0004523	-6.72774
OG0004524	-10.6135
OG0004525	-8.5623
OG0004526	-5.49126
OG0004527	-6.781
OG0004528	-5.51744
OG0004529	-6.92056
OG0004530	-6.72774
OG0004531	-5.28111
OG0004532	-8.28775
OG0004533	-5.51744
OG0004534	-7.01427
OG0004535	-7.80559
OG0004536	-5.28111
OG0004537	-5.28111
OG0004538	-6.781
OG0004539	-6.72774
OG0004540	-5.51744
OG0004541	-6.781
OG0004542	-7.01427
OG0004543	-8.28775
OG0004544	-6.72774
OG0004545	-6.781
OG0004546	-6.781
OG0004547	-6.92056
OG0004548	-5.49126
OG0004549	-6.781
OG0004550	-7.01427
OG0004551	-8.28775
OG0004552	-5.46284
OG0004553	-5.51744
OG0004554	-8.28775
OG0004555	-5.46284
OG0004556	-5.46284
OG0004557	-5.7044
OG0004558	-6.781
OG0004559	-5.28111
OG0004560	-5.51744
OG0004561	-5.28111
OG0004562	-6.781
OG0004563	-5.51744
OG0004564	-9.91299
OG0004565	-6.18901
OG0004566	-6.18901
OG0004567	-8.37535
OG0004568	-12.5609
OG0004569	-8.82155
OG0004570	-11.4857
OG0004571	-6.18901
OG0004572	-6.18901
OG0004573	-6.18901
OG0004574	-8.45886
OG0004575	-6.18901
OG0004576	-6.18901
OG0004577	-6.18901
OG0004578	-6.18901
OG0004579	-6.18901
OG0004580	-6.18901
OG0004581	-6.18901
OG0004582	-6.18901
OG0004583	-6.18901
OG0004584	-6.18901
OG0004585	-6.18901
OG0004586	-19.4039
OG0004587	-8.37535
OG0004588	-6.18901
OG0004589	-6.18901
OG0004590	-6.18901
OG0004591	-11.2959
OG0004592	-15.5477
OG0004593	-6.18901
OG0004594	-6.18901
OG0004595	-10.3051
OG0004596	-6.18901
OG0004597	-7.28306
OG0004598	-8.45886
OG0004599	-6.18901
OG0004600	-6.18901
OG0004601	-6.18901
OG0004602	-18.3201
OG0004603	-6.18901
OG0004604	-9.19302
OG0004605	-6.18901
OG0004606	-6.18901
OG0004607	-6.18901
OG0004608	-6.18901
OG0004609	-6.18901
OG0004610	-7.86788
OG0004611	-11.9252
OG0004612	-6.18901
OG0004613	-6.18901
OG0004614	-8.37535
OG0004615	-6.18901
OG0004616	-13.1448
OG0004617	-6.18901
OG0004618	-6.18901
OG0004619	-15.5477
OG0004620	-6.18901
OG0004621	-6.18901
OG0004622	-6.18901
OG0004623	-6.18901
OG0004624	-13.1448
OG0004625	-8.82155
OG0004626	-6.18901
OG0004627	-6.18901
OG0004628	-6.18901
OG0004629	-6.18901
OG0004630	-20.369
OG0004631	-6.18901
OG0004632	-6.18901
OG0004633	-6.18901
OG0004634	-6.18901
OG0004635	-6.18901
OG0004636	-6.18901
OG0004637	-6.18901
OG0004638	-6.18901
OG0004639	-6.18901
OG0004640	-6.18901
OG0004641	-6.18901
OG0004642	-6.18901
OG0004643	-6.18901
OG0004644	-6.18901
OG0004645	-6.18901
OG0004646	-6.18901
OG0004647	-6.18901
OG0004648	-6.18901
OG0004649	-6.18901
OG0004650	-6.18901
OG0004651	-11.2959
OG0004652	-6.18901
OG0004653	-11.2959
OG0004654	-9.91299
OG0004655	-6.18901
OG0004656	-6.18901
OG0004657	-6.18901
OG0004658	-6.18901
OG0004659	-11.0344
OG0004660	-6.18901
OG0004661	-6.18901
OG0004662	-12.5609
OG0004663	-6.18901
OG0004664	-6.18901
OG0004665	-7.28306
OG0004666	-6.18901
OG0004667	-6.18901
OG0004668	-10.3051
OG0004669	-6.18901
OG0004670	-8.45886
OG0004671	-20.369
OG0004672	-6.18901
OG0004673	-6.18901
OG0004674	-7.28306
OG0004675	-6.18901
OG0004676	-15.5477
OG0004677	-6.18901
OG0004678	-6.18901
OG0004679	-6.18901
OG0004680	-7.86788
OG0004681	-6.18901
OG0004682	-12.5609
OG0004683	-6.18901
OG0004684	-6.18901
OG0004685	-7.28306
OG0004686	-6.18901
OG0004687	-6.18901
OG0004688	-6.18901
OG0004689	-7.28306
OG0004690	-6.18901
OG0004691	-6.18901
OG0004692	-6.18901
OG0004693	-6.18901
OG0004694	-14.7543
OG0004695	-8.45886
OG0004696	-19.4039
OG0004697	-8.37535
OG0004698	-6.18901
OG0004699	-6.18901
OG0004700	-6.18901
OG0004701	-6.18901
OG0004702	-6.18901
OG0004703	-6.18901
OG0004704	-6.18901
OG0004705	-6.18901
OG0004706	-7.28306
OG0004707	-11.4857
OG0004708	-6.18901
OG0004709	-6.18901
OG0004710	-6.18901
OG0004711	-6.18901
OG0004712	-6.18901
OG0004713	-25.0425
OG0004714	-8.45886
OG0004715	-6.18901
OG0004716	-6.18901
OG0004717	-6.18901
OG0004718	-8.82155
OG0004719	-6.18901
OG0004720	-6.18901
OG0004721	-6.18901
OG0004722	-6.18901
OG0004723	-6.18901
OG0004724	-7.86788
OG0004725	-6.18901
OG0004726	-6.18901
OG0004727	-6.18901
OG0004728	-6.18901
OG0004729	-6.18901
OG0004730	-6.18901
OG0004731	-6.18901
OG0004732	-6.18901
OG0004733	-13.1448
OG0004734	-6.18901
OG0004735	-8.45886
OG0004736	-13.1448
OG0004737	-11.8246
OG0004738	-11.0216
OG0004739	-6.18901
OG0004740	-12.5609
OG0004741	-8.82155
OG0004742	-11.4857
OG0004743	-6.18901
OG0004744	-6.18901
OG0004745	-6.18901
OG0004746	-6.18901
OG0004747	-6.18901
OG0004748	-6.18901
OG0004749	-6.18901
OG0004750	-6.18901
OG0004751	-6.18901
OG0004752	-6.18901
OG0004753	-6.18901
OG0004754	-6.18901
OG0004755	-16.3046
OG0004756	-6.18901
OG0004757	-6.18901
OG0004758	-11.4857
OG0004759	-6.18901
OG0004760	-6.18901
OG0004761	-8.45886
OG0004762	-9.19302
OG0004763	-6.18901
OG0004764	-6.18901
OG0004765	-6.18901
OG0004766	-11.4857
OG0004767	-25.0425
OG0004768	-6.18901
OG0004769	-6.18901
OG0004770	-6.18901
OG0004771	-6.18901
OG0004772	-6.18901
OG0004773	-6.18901
OG0004774	-9.94879
OG0004775	-6.18901
OG0004776	-11.8246
OG0004777	-8.45886
OG0004778	-8.79103
OG0004779	-8.16679
OG0004780	-6.18901
OG0004781	-6.18901
OG0004782	-6.18901
OG0004783	-6.18901
OG0004784	-6.18901
OG0004785	-7.28306
OG0004786	-6.18901
OG0004787	-6.18901
OG0004788	-8.37535
OG0004789	-6.18901
OG0004790	-6.18901
OG0004791	-6.18901
OG0004792	-12.5609
OG0004793	-9.91299
OG0004794	-6.18901
OG0004795	-6.18901
OG0004796	-7.28306
OG0004797	-6.18901
OG0004798	-6.18901
OG0004799	-6.18901
OG0004800	-6.18901
OG0004801	-6.18901
OG0004802	-6.18901
OG0004803	-6.18901
OG0004804	-6.18901
OG0004805	-6.18901
OG0004806	-6.18901
OG0004807	-6.18901
OG0004808	-9.19302
OG0004809	-6.18901
OG0004810	-6.18901
OG0004811	-6.18901
OG0004812	-7.28306
OG0004813	-6.18901
OG0004814	-6.18901
OG0004815	-6.18901
OG0004816	-6.18901
OG0004817	-6.18901
OG0004818	-6.18901
OG0004819	-8.82155
OG0004820	-6.18901
OG0004821	-6.18901
OG0004822	-6.18901
OG0004823	-8.79103
OG0004824	-6.18901
OG0004825	-8.82155
OG0004826	-12.2516
OG0004827	-7.5701
OG0004828	-11.0216
OG0004829	-8.82155
OG0004830	-19.4039
OG0004831	-11.4857
OG0004832	-6.18901
OG0004833	-6.18901
OG0004834	-7.86788
OG0004835	-7.28306
OG0004836	-8.82155
OG0004837	-9.91299
OG0004838	-6.18901
OG0004839	-6.18901
OG0004840	-12.5609
OG0004841	-11.4857
OG0004842	-9.91299
OG0004843	-8.82155
OG0004844	-8.82155
OG0004845	-8.37535
OG0004846	-6.18901
OG0004847	-6.18901
OG0004848	-19.4039
OG0004849	-6.18901
OG0004850	-8.82155
OG0004851	-12.2516
OG0004852	-6.18901
OG0004853	-11.8246
OG0004854	-6.18901
OG0004855	-11.4857
OG0004856	-6.18901
OG0004857	-6.18901
OG0004858	-6.18901
OG0004859	-11.0216
OG0004860	-9.91299
OG0004861	-9.91299
OG0004862	-11.2959
OG0004863	-15.5477
OG0004864	-8.37535
OG0004865	-11.8246
OG0004866	-10.3051
OG0004867	-7.28306
OG0004868	-9.28118
OG0004869	-11.4857
OG0004870	-6.18901
OG0004871	-16.396
OG0004872	-14.7543
OG0004873	-6.18901
OG0004874	-7.28306
OG0004875	-11.2959
OG0004876	-12.5609
OG0004877	-12.5609
OG0004878	-20.369
OG0004879	-17.0635
OG0004880	-22.0364
OG0004881	-20.369
OG0004882	-25.0425
OG0004883	-16.9348
OG0004884	-16.3046
OG0004885	-16.3046
OG0004886	-14.7145
OG0004887	-19.0031
OG0004888	-9.59439
OG0004889	-9.59439
OG0004890	-9.59439
OG0004891	-9.59439
OG0004892	-9.59439
OG0004893	-9.59439
OG0004894	-9.59439
OG0004895	-9.59439
OG0004896	-9.59439
OG0004897	-9.59439
OG0004898	-9.59439
OG0004899	-9.59439
OG0004900	-9.59439
OG0004901	-9.59439
OG0004902	-9.59439
OG0004903	-9.59439
OG0004904	-9.59439
OG0004905	-9.59439
OG0004906	-9.59439
OG0004907	-9.59439
OG0004908	-9.59439
OG0004909	-9.59439
OG0004910	-9.59439
OG0004911	-7.22116
OG0004912	-4.38618
OG0004913	-5.67591
OG0004914	-4.17603
OG0004915	-4.17603
OG0004916	-4.17603
OG0004917	-4.38618
OG0004918	-4.38618
OG0004919	-5.67591
OG0004920	-4.38618
OG0004921	-4.38618
OG0004922	-5.03926
OG0004923	-5.67591
OG0004924	-7.02833
OG0004925	-5.67591
OG0004926	-15.8842
OG0004927	-4.38618
OG0004928	-4.17603
OG0004929	-4.17603
OG0004930	-4.38618
OG0004931	-4.38618
OG0004932	-4.38618
OG0004933	-11.1282
OG0004934	-4.38618
OG0004935	-4.17603
OG0004936	-4.17603
OG0004937	-4.38618
OG0004938	-4.38618
OG0004939	-6.005
OG0004940	-4.17603
OG0004941	-5.67591
OG0004942	-5.67591
OG0004943	-4.38618
OG0004944	-4.17603
OG0004945	-4.38618
OG0004946	-4.17603
OG0004947	-4.38618
OG0004948	-4.38618
OG0004949	-4.17603
OG0004950	-8.13796
OG0004951	-4.17603
OG0004952	-11.1282
OG0004953	-4.38618
OG0004954	-5.67591
OG0004955	-4.17603
OG0004956	-8.58835
OG0004957	-7.02833
OG0004958	-4.17603
OG0004959	-6.48601
OG0004960	-4.38618
OG0004961	-4.17603
OG0004962	-4.38618
OG0004963	-4.17603
OG0004964	-4.17603
OG0004965	-10.9015
OG0004966	-5.03926
OG0004967	-5.03926
OG0004968	-4.38618
OG0004969	-5.67591
OG0004970	-4.38618
OG0004971	-4.38618
OG0004972	-4.38618
OG0004973	-4.38618
OG0004974	-4.17603
OG0004975	-4.38618
OG0004976	-5.67591
OG0004977	-5.67591
OG0004978	-4.17603
OG0004979	-4.17603
OG0004980	-5.67591
OG0004981	-5.81803
OG0004982	-5.67591
OG0004983	-4.17603
OG0004984	-4.17603
OG0004985	-5.03926
OG0004986	-7.22116
OG0004987	-5.67591
OG0004988	-4.38618
OG0004989	-11.964
OG0004990	-7.02833
OG0004991	-4.17603
OG0004992	-4.17603
OG0004993	-5.81803
OG0004994	-9.78041
OG0004995	-4.17603
OG0004996	-7.02833
OG0004997	-4.17603
OG0004998	-4.17603
OG0004999	-17.2831
OG0005000	-4.17603
OG0005001	-4.17603
OG0005002	-4.17603
OG0005003	-4.17603
OG0005004	-5.03926
OG0005005	-4.38618
OG0005006	-4.17603
OG0005007	-7.22116
OG0005008	-4.17603
OG0005009	-6.005
OG0005010	-4.17603
OG0005011	-4.38618
OG0005012	-5.67591
OG0005013	-8.58835
OG0005014	-4.17603
OG0005015	-4.17603
OG0005016	-4.17603
OG0005017	-5.67591
OG0005018	-4.17603
OG0005019	-4.38618
OG0005020	-6.005
OG0005021	-5.67591
OG0005022	-4.17603
OG0005023	-4.17603
OG0005024	-4.17603
OG0005025	-5.67591
OG0005026	-4.17603
